feature,sd,mean,is_low_variance
CDK_0,0.49460969161522444,0.573661897191309,False
CDK_1,0.4992465513100898,0.4713831478537361,False
CDK_2,0.4100635715812453,0.7861685214626392,False
CDK_3,0.4805519846195691,0.6383147853736089,False
CDK_4,0.48123215317126283,0.3640699523052464,False
CDK_5,0.48904429390108883,0.604398516163222,False
CDK_6,0.4872791010446394,0.6123476417594065,False
CDK_7,0.4484433413410741,0.27874933757286696,False
CDK_8,0.49259355529243126,0.5861155272919979,False
CDK_9,0.4966870719259114,0.4419713831478537,False
CDK_10,0.4680843351290672,0.3240593534711182,False
CDK_11,0.45165203811494203,0.7146263910969793,False
CDK_12,0.48437465215101294,0.3757286698463169,False
CDK_13,0.4923600445678354,0.41255961844197137,False
CDK_14,0.49724956894074396,0.5529941706412295,False
CDK_15,0.45215430813947644,0.28643349231584525,False
CDK_16,0.4903590775807362,0.5980392156862745,False
CDK_17,0.47835367817890084,0.354266030736619,False
CDK_18,0.4844425739277124,0.37599364069952307,False
CDK_19,0.45462026245001796,0.7082670906200318,False
CDK_20,0.4971927899416262,0.44647588765235824,False
CDK_21,0.4989854026518826,0.4671436142024377,False
CDK_22,0.498056697325465,0.4552199258081611,False
CDK_23,0.4970483414917938,0.4451510333863275,False
CDK_24,0.49507292036400924,0.5704822469528352,False
CDK_25,0.49695995648517854,0.44435612082670906,False
CDK_26,0.47042619541689934,0.6695813460519343,False
CDK_27,0.49902002396206707,0.46767355590885,False
CDK_28,0.4849803927010046,0.6218865924748278,False
CDK_29,0.45101991055992274,0.71595124536301,False
CDK_30,0.4699463686390271,0.32909379968203495,False
CDK_31,0.5000577593266649,0.5029146793852676,False
CDK_32,0.49579868177633024,0.43481717011128773,False
CDK_33,0.4875223200920924,0.3887122416534181,False
CDK_34,0.4866604203030129,0.614997350291468,False
CDK_35,0.43909177327593846,0.739268680445151,False
CDK_36,0.42862083123562517,0.7575516693163752,False
CDK_37,0.4696564429012839,0.6717011128775835,False
CDK_38,0.5000482795300938,0.5042395336512984,False
CDK_39,0.48240985928473584,0.3683094859565448,False
CDK_40,0.44095184949627764,0.7358240593534712,False
CDK_41,0.48921335705136243,0.6036036036036037,False
CDK_42,0.4843065758409639,0.3754636989931108,False
CDK_43,0.4948052400940622,0.4276629570747218,False
CDK_44,0.4970775171041513,0.44541600423953365,False
CDK_45,0.42506271129028594,0.23661897191308956,False
CDK_46,0.42206931904046663,0.2318494965553789,False
CDK_47,0.4942485577507127,0.4239533651298357,False
CDK_48,0.4967179653736068,0.4422363540010599,False
CDK_49,0.4614635850417546,0.6926338102808691,False
CDK_50,0.49733366621621344,0.447800741918389,False
CDK_51,0.36271640490432716,0.8441971383147854,False
CDK_52,0.48690971772550096,0.6139374668786434,False
CDK_53,0.4745563564086115,0.34234234234234234,False
CDK_54,0.4973890171994637,0.4483306836248013,False
CDK_55,0.4949971644376404,0.42898781134075253,False
CDK_56,0.48915715273011906,0.6038685744568097,False
CDK_57,0.473935959432184,0.6595124536301007,False
CDK_58,0.49999434660104125,0.49152093269740327,False
CDK_59,0.4965304542932803,0.440646528881823,False
CDK_60,0.4923129011839043,0.4122946475887652,False
CDK_61,0.4938334783869012,0.5786963434022258,False
CDK_62,0.4858333475135795,0.6184419713831478,False
CDK_63,0.48921335705136243,0.3963963963963964,False
CDK_64,0.38036840756356516,0.8245892951775304,False
CDK_65,0.4965304542932803,0.440646528881823,False
CDK_66,0.4974980067416851,0.44939056703762587,False
CDK_67,0.47303564745452725,0.33783783783783783,False
CDK_68,0.5000577593266649,0.4970853206147324,False
CDK_69,0.4884709824224226,0.6070482246952835,False
CDK_70,0.5000150637137188,0.492845786963434,False
CDK_71,0.49148891035742215,0.5922098569157392,False
CDK_72,0.4325332507627421,0.7509273979862215,False
CDK_73,0.4983763925901321,0.4589295177530472,False
CDK_74,0.4708070197761864,0.3314785373608903,False
CDK_75,0.48858684843639383,0.6065182829888712,False
CDK_76,0.4924070408160773,0.4128245892951775,False
CDK_77,0.4903060125046248,0.40169581346051936,False
CDK_78,0.4792322031890892,0.35718071012188657,False
CDK_79,0.48875951830834685,0.3942766295707472,False
CDK_80,0.4954430214268783,0.5678325384207737,False
CDK_81,0.37991542028275155,0.8251192368839427,False
CDK_82,0.4999364043553877,0.5113937466878643,False
CDK_83,0.4990708960416755,0.5315315315315315,False
CDK_84,0.49815087932720403,0.4562798092209857,False
CDK_85,0.4694623116412272,0.32776894541600426,False
CDK_86,0.44221928976444813,0.2665606783253842,False
CDK_87,0.4998689721965024,0.4859565447800742,False
CDK_88,0.47915313667683346,0.3569157392686804,False
CDK_89,0.4848468630141684,0.6224165341812401,False
CDK_90,0.4707120663643433,0.33121356650768413,False
CDK_91,0.4544987504186776,0.708532061473238,False
CDK_92,0.4998537987070933,0.5145733969263381,False
CDK_93,0.4996166530821087,0.5211976682564918,False
CDK_94,0.49773489193544257,0.5482246952835188,False
CDK_95,0.49933516447218457,0.47297297297297297,False
CDK_96,0.4476552423477899,0.7228404875463699,False
CDK_97,0.43451386887840576,0.7474827768945416,False
CDK_98,0.4928689200299985,0.415474297827239,False
CDK_99,0.47611476421349863,0.652888182299947,False
CDK_100,0.4718404229167003,0.665606783253842,False
CDK_101,0.4997962617083802,0.4835718071012189,False
CDK_102,0.454620262450018,0.7082670906200318,False
CDK_103,0.34219576974158705,0.8645998940116587,False
CDK_104,0.4468600957594496,0.7244303126656068,False
CDK_105,0.49286892002999855,0.415474297827239,False
CDK_106,0.48628190199799176,0.38341282458929515,False
CDK_107,0.49103538703420646,0.5945945945945946,False
CDK_108,0.4994321286352365,0.525172231054584,False
CDK_109,0.5000030549156912,0.5079491255961844,False
CDK_110,0.4999987710056639,0.5082140964493905,False
CDK_111,0.46687651039313305,0.3208797032326444,False
CDK_112,0.4835475184567879,0.6274509803921569,False
CDK_113,0.4552250220222947,0.29305776364599895,False
CDK_114,0.4999364043553878,0.48860625331213564,False
CDK_115,0.45875647894728905,0.3010068892421834,False
CDK_116,0.4827696661903701,0.3696343402225755,False
CDK_117,0.4996388617151301,0.5206677265500795,False
CDK_118,0.49887814578470885,0.46555378908320083,False
CDK_119,0.49976028893760843,0.5174880763116058,False
CDK_120,0.4508929114436508,0.7162162162162162,False
CDK_121,0.4870950931991131,0.3868574456809751,False
CDK_122,0.465227387369586,0.683359830418654,False
CDK_123,0.4965935315333032,0.4411764705882353,False
CDK_124,0.49995944159176975,0.48966613672496023,False
CDK_125,0.4436082704691537,0.7307896131425543,False
CDK_126,0.48788260299783764,0.609697933227345,False
CDK_127,0.49153856163737963,0.40805511393746685,False
CDK_128,0.4877631141854767,0.3897721250662427,False
CDK_129,0.4994454166729735,0.47509273979862215,False
CDK_130,0.4824821332437638,0.6314255431902491,False
CDK_131,0.4986483526720694,0.46237413884472706,False
CDK_132,0.49349091739371687,0.41918388977212506,False
CDK_133,0.4991846534228885,0.5296767355590885,False
CDK_134,0.4792322031890892,0.35718071012188657,False
CDK_135,0.48971245240117534,0.39878113407525173,False
CDK_136,0.4806281909066656,0.36195018547959723,False
CDK_137,0.476957732791105,0.3497615262321145,False
CDK_138,0.49569349807252033,0.43402225755166934,False
CDK_139,0.4995344866135029,0.5230524642289348,False
CDK_140,0.4638546198092364,0.6868044515103339,False
CDK_141,0.4942892650818738,0.42421833598304187,False
CDK_142,0.4263692327162563,0.7612612612612613,False
CDK_143,0.4878229342313577,0.39003709591944885,False
CDK_144,0.4813069385655594,0.36433492315845256,False
CDK_145,0.43938020957386403,0.26126126126126126,False
CDK_146,0.4839638740028835,0.37413884472708003,False
CDK_147,0.4851133065675171,0.6213566507684155,False
CDK_148,0.484306575840964,0.6245363010068893,False
CDK_149,0.49945856374861974,0.4753577106518283,False
CDK_150,0.4988597746776612,0.4652888182299947,False
CDK_151,0.4970775171041513,0.5545839957604664,False
CDK_152,0.4708070197761864,0.6685214626391097,False
CDK_153,0.38416771397240307,0.820084790673026,False
CDK_154,0.47437992313217187,0.34181240063593005,False
CDK_155,0.48437465215101294,0.3757286698463169,False
CDK_156,0.4512733347043781,0.7154213036565977,False
CDK_157,0.47577302556804446,0.3460519342872284,False
CDK_158,0.481082109567461,0.3635400105988341,False
CDK_159,0.4941255628796838,0.5768415474297828,False
CDK_160,0.4959369095180614,0.5641229464758877,False
CDK_161,0.39107850674845035,0.8116057233704292,False
CDK_162,0.46533176068912,0.6830948595654478,False
CDK_163,0.45606387076016186,0.294912559618442,False
CDK_164,0.4995344866135029,0.5230524642289348,False
CDK_165,0.48746174281084337,0.38844727080021196,False
CDK_166,0.4923129011839043,0.4122946475887652,False
CDK_167,0.4841699593599338,0.3749337572866985,False
CDK_168,0.46068472615476375,0.6944886062533121,False
CDK_169,0.49677932240487516,0.5572337042925278,False
CDK_170,0.36145424449749836,0.8455219925808161,False
CDK_171,0.46459748072080165,0.31505034446210917,False
CDK_172,0.4992616729228602,0.5283518812930578,False
CDK_173,0.4262067132794594,0.7615262321144675,False
CDK_174,0.4996278278024964,0.4790673025967144,False
CDK_175,0.4995344866135029,0.4769475357710652,False
CDK_176,0.49677932240487516,0.5572337042925278,False
CDK_177,0.5000352884058644,0.505564387917329,False
CDK_178,0.49391765965480544,0.42183359830418654,False
CDK_179,0.4505107639758986,0.28298887122416533,False
CDK_180,0.5000435044533899,0.5047694753577107,False
CDK_181,0.46406774378430543,0.3137254901960784,False
CDK_182,0.4980327965144598,0.45495495495495497,False
CDK_183,0.4995705459322509,0.5222575516693164,False
CDK_184,0.484645412706699,0.3767885532591415,False
CDK_185,0.48269801724734557,0.36936936936936937,False
CDK_186,0.49318350552378215,0.417329093799682,False
CDK_187,0.48684762171392604,0.3857975622681505,False
CDK_188,0.4916866284080342,0.4088500264970853,False
